"","Dolphin.ID","Birth.Date","Death.Date","Sex","total.num.sightings","gap","time","event","trunc.time","first.sight.date","last.sight.date"
"715",715,1995-11-01,NA,"Female",82,3.3264887063655,24.1670088980151,0,0,1997-07-16,2019-07-02
"716",716,1995-11-01,NA,"Female",55,4.9719370294319,24.1670088980151,0,0,1997-11-02,2019-06-08
"717",717,1995-11-01,NA,"Female",74,3.91512662559891,24.1670088980151,0,0,1996-06-28,2019-09-25
"718",718,1977-11-01,2002-05-01,"Female",12,0.563997262149213,24.4955509924709,1,7.16769336071184,1997-05-24,1998-08-06
"719",719,1981-11-01,2006-05-01,"Male",32,1.82614647501711,24.4955509924709,1,3.16769336071184,1997-05-24,2004-10-28
"720",720,1981-11-01,2006-05-01,"Unknown",7,2.01232032854209,24.4955509924709,1,3.16769336071184,2001-08-03,2004-11-09
"721",721,1969-11-01,1994-05-01,"Male",26,1.57152635181383,24.4955509924709,1,15.1676933607118,1987-09-21,1993-09-23
"722",722,1995-05-01,NA,"Male",108,2.17385352498289,24.6707734428474,0,0,1996-10-09,2019-06-20
"723",723,1995-05-01,NA,"Male",48,3.21423682409309,24.6707734428474,0,0,1996-06-28,2015-10-01
"724",724,1967-11-01,1992-07-10,"Female",143,0.835044490075291,24.6899383983573,1,17.1690622861054,1985-06-13,1992-06-30
"725",725,1983-11-01,2008-07-23,"Female",402,0.887063655030801,24.72553045859,1,1.16906228610541,1985-05-23,2008-07-17
"726",726,1994-11-01,NA,"Female",170,1.54962354551677,25.1663244353183,0,0,1995-08-12,2019-07-03
"727",727,1994-11-01,NA,"Male",97,1.72210814510609,25.1663244353183,0,0,1997-04-25,2016-05-19
"728",728,1994-11-01,NA,"Male",270,1.24845995893224,25.1663244353183,0,0,1997-07-26,2019-11-15
"729",729,1994-11-01,NA,"Female",117,1.64544832306639,25.1663244353183,0,0,1995-07-18,2017-07-22
"730",730,1994-11-01,NA,"Male",16,2.97330595482546,25.1663244353183,0,0,2003-07-03,2015-06-02
"731",731,1994-11-01,NA,"Female",611,0.82135523613963,25.1663244353183,0,0,1995-07-18,2019-12-07
"732",732,1994-11-01,NA,"Female",73,4.83230663928816,25.1663244353183,0,0,1996-10-21,2018-09-04
"733",733,1988-11-01,2014-05-01,"Male",67,1.73305954825462,25.4948665297741,1,0,1997-06-16,2012-06-13
"734",734,1988-11-01,2014-05-01,"Male",23,2.95687885010267,25.4948665297741,1,0,1998-07-19,2011-10-01
"735",735,1981-11-01,2007-05-01,"Male",38,1.7138945927447,25.4948665297741,1,3.16769336071184,1996-09-02,2005-08-28
"736",736,1972-11-01,1998-05-01,"Female",239,0.186173853524983,25.4948665297741,1,12.1670088980151,1985-06-30,1998-01-28
"737",737,1978-11-01,2004-05-01,"Unknown",16,2.10540725530459,25.4976043805613,1,6.16837782340862,1990-08-13,2002-10-27
"738",738,1983-11-01,2009-05-01,"Male",303,1.02669404517454,25.4976043805613,1,1.16906228610541,1985-07-09,2008-08-14
"739",739,1989-11-01,2015-06-18,"Female",919,0.845995893223819,25.6262833675565,1,0,1990-03-17,2015-06-10
"740",740,1993-12-22,NA,"Female",100,3.42231348391513,26.0260095824778,0,0,1994-04-22,2018-09-16
"741",741,1993-12-01,NA,"Female",165,1.37713894592745,26.0835044490075,0,0,1994-03-16,2019-12-07
"742",742,1993-11-01,NA,"Unknown",15,2.82819986310746,26.1656399726215,0,0,2002-07-29,2015-08-26
"743",743,1993-11-01,NA,"Female",65,2.93771389459274,26.1656399726215,0,0,1995-07-23,2019-11-16
"744",744,1993-11-01,NA,"Male",41,2.362765229295,26.1656399726215,0,0,1994-04-07,2016-05-23
"745",745,1993-11-01,NA,"Male",123,4.84873374401095,26.1656399726215,0,0,1996-09-18,2019-12-04
"746",746,1993-11-01,NA,"Female",40,3.41957563312799,26.1656399726215,0,0,1996-06-23,2015-08-06
"747",747,1984-11-01,2011-05-01,"Male",193,1.02669404517454,26.4941820670773,1,0.167008898015058,1990-04-09,2010-12-15
"748",748,1968-11-01,1995-05-01,"Male",27,1.75770020533881,26.4941820670773,1,16.1670088980151,1987-07-27,1994-08-18
"749",749,1980-11-01,2007-05-01,"Female",15,1.88090349075975,26.4941820670773,1,4.16700889801506,1990-11-25,2003-12-23
"750",750,1984-11-01,2011-05-01,"Male",24,1.82614647501711,26.4941820670773,1,0.167008898015058,1994-09-18,2007-07-18
"751",751,1982-11-01,2009-05-01,"Male",16,2.91854893908282,26.4969199178645,1,2.16837782340862,1993-07-21,2004-08-27
"752",752,1971-11-01,1998-05-01,"Female",120,0.331279945242984,26.4969199178645,1,13.1690622861054,1985-07-09,1998-01-10
"753",753,1983-11-01,2010-05-01,"Male",31,2.63928815879535,26.4969199178645,1,1.16906228610541,1997-07-07,2007-07-29
"754",754,1965-11-01,1992-05-01,"Male",143,0.804928131416838,26.4969199178645,1,19.1676933607118,1985-05-13,1991-11-17
"755",755,1983-11-01,2010-05-01,"Male",26,1.8590006844627,26.4969199178645,1,1.16906228610541,1996-09-08,2008-07-04
"756",756,1992-12-06,NA,"Female",1028,0.851471594798084,27.0691307323751,0,0,1992-12-07,2019-12-07
"757",757,1992-11-01,NA,"Male",18,2.97604380561259,27.1649555099247,0,0,2003-07-25,2016-06-20
"758",758,1992-11-01,NA,"Female",62,2.13552361396304,27.1649555099247,0,0,1993-03-28,2019-07-03
"759",759,1992-11-01,NA,"Female",55,2.06707734428474,27.1649555099247,0,0,1999-04-05,2019-07-18
"760",760,1992-11-01,NA,"Female",114,3.14031485284052,27.1649555099247,0,0,1993-07-01,2019-09-25
"761",761,1975-11-01,2003-05-01,"Male",44,0.616016427104723,27.4962354551677,1,9.16906228610541,1988-10-07,2000-07-02
"762",762,1981-11-01,2009-05-01,"Male",44,2.12457221081451,27.4962354551677,1,3.16769336071184,1997-07-07,2007-07-29
"763",763,1978-11-01,2006-05-01,"Female",10,0.785763175906913,27.4962354551677,1,6.16837782340862,2001-09-21,2004-09-19
"764",764,1980-11-01,2008-05-01,"Female",108,0.908966461327858,27.4962354551677,1,4.16700889801506,1990-03-28,2006-09-06
"765",765,1966-11-01,1994-05-01,"Female",18,1.2621492128679,27.4962354551677,1,18.1683778234086,1987-07-26,1993-07-23
"766",766,1974-11-01,2002-05-01,"Female",27,0.835044490075291,27.4962354551677,1,10.1683778234086,1995-08-10,2001-09-20
"767",767,1971-11-01,1999-05-01,"Male",22,0.668035592060233,27.4962354551677,1,13.1690622861054,1987-07-27,1997-06-23
"768",768,1977-11-01,2005-05-01,"Male",55,1.95482546201232,27.4962354551677,1,7.16769336071184,1993-04-16,2003-03-20
"769",769,1982-11-01,2010-05-01,"Female",27,1.65639972621492,27.4962354551677,1,2.16837782340862,1996-06-30,2006-08-02
"770",770,1982-11-01,2010-07-01,"Female",84,1.1006160164271,27.6632443531828,1,2.16837782340862,1992-07-24,2010-06-03
"771",771,1980-11-01,2008-11-01,"Male",118,0.892539356605065,28,1,4.16700889801506,1991-10-14,2006-08-24
"772",772,1992-01-01,NA,"Female",97,4.1533196440794,28,0,0,1993-03-28,2019-07-17
"773",773,1991-11-01,NA,"Male",48,2.87200547570157,28.1670088980151,0,0,2002-05-28,2017-11-10
"774",774,1991-11-01,NA,"Male",197,1.62354551676934,28.1670088980151,0,0,1992-06-18,2017-05-30
"775",775,1991-11-01,NA,"Male",97,2.32169746748802,28.1670088980151,0,0,1996-09-02,2019-07-17
"776",776,1991-11-01,NA,"Female",208,0.985626283367556,28.1670088980151,0,0,1994-07-11,2019-12-07
"777",777,1991-11-01,NA,"Female",37,2.06981519507187,28.1670088980151,0,0,1999-10-04,2015-09-17
"778",778,1991-10-10,NA,"Male",61,6.03969883641342,28.227241615332,0,0,1991-11-03,2016-05-29
"779",779,1991-09-29,NA,"Female",541,0.845995893223819,28.2573579739904,0,0,1991-09-30,2019-11-27
"780",780,1982-11-01,2011-05-01,"Female",40,1.74674880219028,28.4955509924709,1,2.16837782340862,1993-03-22,2006-11-09
"781",781,1978-11-01,2007-05-01,"Male",5,1.13347022587269,28.4955509924709,1,6.16837782340862,2002-07-10,2006-10-25
"782",782,1966-11-01,1995-05-01,"Female",125,0.777549623545517,28.4955509924709,1,18.1683778234086,1985-08-22,1994-08-10
"783",783,1978-11-01,2007-05-01,"Female",25,1.70294318959617,28.4955509924709,1,6.16837782340862,1999-08-22,2004-08-21
"784",784,1966-11-01,1995-05-01,"Male",9,1.7138945927447,28.4955509924709,1,18.1683778234086,1989-07-12,1993-04-15
"785",785,1972-11-01,2001-05-01,"Male",43,1.17453798767967,28.4955509924709,1,12.1670088980151,1990-04-07,2000-09-07
"786",786,1983-11-01,2012-05-01,"Male",35,1.88911704312115,28.498288843258,1,1.16906228610541,1996-09-08,2010-11-01
"787",787,1971-11-01,2000-05-01,"Male",66,0.763860369609856,28.498288843258,1,13.1690622861054,1992-11-01,1999-10-04
"788",788,1966-11-01,1995-11-01,"Male",24,1.29226557152635,28.9993155373032,1,18.1683778234086,1988-12-07,1994-05-10
"789",789,1990-11-01,NA,"Female",102,1.91101984941821,29.1663244353183,0,0,1997-04-26,2019-12-03
"790",790,1990-11-01,NA,"Female",132,1.77686516084873,29.1663244353183,0,0,1993-09-21,2019-10-03
"791",791,1978-11-01,2008-02-01,"Female",973,0.624229979466119,29.2511978097194,1,6.16837782340862,1985-05-18,2007-08-06
"792",792,1990-10-01,NA,"Male",700,0.851471594798084,29.2511978097194,0,0,1990-10-23,2019-12-04
"793",793,1985-11-01,2015-05-01,"Male",18,2.7296372347707,29.4948665297741,1,0,1998-06-26,2012-09-19
"794",794,1965-11-01,1995-05-01,"Unknown",55,2.09719370294319,29.4948665297741,1,19.1676933607118,1985-07-02,1993-09-03
"795",795,1977-11-01,2007-05-01,"Female",30,2.11909650924025,29.4948665297741,1,7.16769336071184,1992-06-09,2004-11-21
"796",796,1980-11-01,2010-05-01,"Male",38,2.67488021902806,29.4948665297741,1,4.16700889801506,1996-06-29,2007-07-02
"797",797,1984-11-01,2014-05-01,"Female",7,2.9596167008898,29.4948665297741,1,0.167008898015058,1999-09-10,2008-06-24
"798",798,1979-11-01,2009-05-01,"Female",34,1.88911704312115,29.4976043805613,1,5.16906228610541,1991-03-03,2006-08-02
"799",799,1962-11-01,1992-05-01,"Male",34,1.36618754277892,29.4976043805613,1,22.1683778234086,1985-05-15,1990-03-28
"800",800,1986-11-01,2016-05-01,"Male",93,1.74674880219028,29.4976043805613,1,0,1998-05-15,2014-07-04
"801",801,1983-11-01,2013-05-01,"Female",12,2.95687885010267,29.4976043805613,1,1.16906228610541,1999-08-31,2010-07-29
"802",802,1988-10-15,2018-05-01,"Male",421,1.02669404517454,29.5414099931554,1,0,1988-12-07,2016-10-22
"803",803,1985-11-01,2015-09-01,"Female",32,2.85010266940452,29.8316221765914,1,0,1995-08-10,2013-07-22
"804",804,1976-11-01,2006-11-01,"Female",38,2.77070499657769,29.9986310746064,1,8.16700889801506,1996-06-23,2004-11-16
"805",805,1989-11-01,NA,"Male",41,2.08898015058179,30.1656399726215,0,0,1997-04-18,2019-12-07
"806",806,1989-11-01,NA,"Female",49,2.09171800136893,30.1656399726215,0,0,2001-08-08,2019-10-09
"807",807,1989-11-01,NA,"Male",50,1.87542778918549,30.1656399726215,0,0,1992-06-09,2019-05-15
"808",808,1989-11-01,NA,"Male",161,2.0041067761807,30.1656399726215,0,0,1992-12-03,2019-12-04
"809",809,1989-11-01,NA,"Female",230,1.59342915811088,30.1656399726215,0,0,1996-09-20,2019-11-23
"810",810,1989-11-01,NA,"Male",526,0.851471594798084,30.1656399726215,0,0,1996-10-26,2019-11-15
"811",811,1989-11-01,NA,"Male",207,1.1170431211499,30.1656399726215,0,0,1997-03-23,2019-12-04
"812",812,1989-11-01,NA,"Male",38,2.362765229295,30.1656399726215,0,0,1992-11-01,2015-09-18
"813",813,1989-11-01,NA,"Female",113,2.27789185489391,30.1656399726215,0,0,1993-07-16,2019-10-18
"814",814,1989-11-01,NA,"Male",111,2.07802874743326,30.1656399726215,0,0,1996-09-02,2019-12-04
"815",815,1989-11-01,NA,"Female",68,4.32580424366872,30.1656399726215,0,0,1997-04-29,2019-12-03
"816",816,1986-11-01,2017-04-03,"Female",471,0.91170431211499,30.4202600958248,1,0,1987-05-04,2016-10-22
"817",817,1972-11-01,2003-05-01,"Female",78,1.17453798767967,30.4941820670773,1,12.1670088980151,1988-05-16,2002-07-30
"818",818,1988-11-01,2019-05-01,"Male",138,1.0321697467488,30.4941820670773,1,0,1996-09-20,2017-07-16
"819",819,1964-11-01,1995-05-01,"Male",23,1.84804928131417,30.4941820670773,1,20.1670088980151,1987-07-27,1994-06-29
"820",820,1977-11-01,2008-05-01,"Male",27,2.57357973990418,30.4969199178645,1,7.16769336071184,1996-08-30,2005-07-18
"821",821,1986-11-01,2017-05-01,"Male",95,1.90828199863107,30.4969199178645,1,0,1997-10-06,2015-09-09
"822",822,1974-11-01,2005-05-01,"Female",22,2.29705681040383,30.4969199178645,1,10.1683778234086,1990-08-09,2004-12-08
"823",823,1977-11-01,2008-05-01,"Unknown",7,2.87748117727584,30.4969199178645,1,7.16769336071184,1990-08-13,2002-05-01
"824",824,1974-11-01,2005-05-01,"Male",5,1.89733059548255,30.4969199178645,1,10.1683778234086,1999-09-10,2003-07-09
"825",825,1978-11-01,2009-05-01,"Female",5,2.85010266940452,30.4969199178645,1,6.16837782340862,2000-11-21,2006-10-20
"826",826,1966-11-01,1997-05-01,"Female",8,1.88090349075975,30.4969199178645,1,18.1683778234086,1992-06-26,1995-09-24
"827",827,1979-11-01,2010-07-24,"Male",206,1.11156741957563,30.7268993839836,1,5.16906228610541,1991-08-18,2010-07-07
"828",828,1988-12-31,NA,"Male",862,0.851471594798084,31.0006844626968,0,0,1989-04-02,2019-12-04
"829",829,1988-11-01,NA,"Male",31,2.68856947296372,31.1649555099247,0,0,1998-05-31,2016-05-23
"830",830,1988-11-01,NA,"Male",134,1.82888432580424,31.1649555099247,0,0,1996-09-03,2019-12-04
"831",831,1988-11-01,NA,"Female",5,2.78439425051335,31.1649555099247,0,0,2010-09-23,2017-05-31
"832",832,1988-10-06,NA,"Male",950,0.928131416837782,31.2361396303901,0,0,1988-10-13,2019-12-04
"833",833,1979-12-25,2011-05-01,"Female",704,0.856947296372348,31.3483915126626,1,5.02121834360027,1985-06-21,2010-12-06
"834",834,1984-11-01,2016-04-15,"Female",188,1.22381930184805,31.4524298425736,1,0.167008898015058,1987-07-26,2015-09-18
"835",835,1985-11-01,2017-05-01,"Male",108,2.03696098562628,31.4962354551677,1,0,1997-06-17,2015-09-29
"836",836,1963-11-01,1995-05-01,"Female",23,1.14989733059548,31.4962354551677,1,21.1690622861054,1988-05-13,1994-03-16
"837",837,1976-11-01,2008-05-01,"Female",15,1.94113620807666,31.4962354551677,1,8.16700889801506,1996-06-22,2006-08-02
"838",838,1979-11-01,2011-05-01,"Male",156,1.10609171800137,31.4962354551677,1,5.16906228610541,1990-08-26,2010-11-04
"839",839,1985-11-01,2017-05-01,"Female",70,3.03901437371663,31.4962354551677,1,0,1996-09-06,2015-09-09
"840",840,1960-11-01,1992-05-08,"Female",249,0.733744010951403,31.5154004106776,1,24.1670088980151,1985-05-09,1991-12-11
"841",841,1967-11-01,1999-07-13,"Male",27,1.60164271047228,31.6960985626283,1,17.1690622861054,1988-11-15,1999-07-03
"842",842,1958-11-01,1990-08-01,"Male",49,0.867898699520876,31.7481177275838,1,26.1683778234086,1985-05-15,1990-05-24
"843",843,1987-11-01,NA,"Female",16,2.87200547570157,32.1670088980151,0,0,2002-07-23,2014-12-27
"844",844,1987-11-01,NA,"Female",198,1.1937029431896,32.1670088980151,0,0,1988-12-07,2019-12-03
"845",845,1987-11-01,NA,"Male",115,2.07802874743326,32.1670088980151,0,0,1997-06-17,2019-12-04
"846",846,1987-11-01,NA,"Female",172,2.14647501711157,32.1670088980151,0,0,1988-05-18,2019-10-09
"847",847,1987-11-01,NA,"Female",33,2.09719370294319,32.1670088980151,0,0,2005-07-09,2019-06-27
"848",848,1987-11-01,NA,"Male",54,1.95482546201232,32.1670088980151,0,0,2002-07-22,2019-11-16
"849",849,1987-11-01,NA,"Female",81,2.13826146475017,32.1670088980151,0,0,1993-07-21,2019-10-09
"850",850,1987-11-01,NA,"Female",96,1.43737166324435,32.1670088980151,0,0,1997-10-22,2019-07-17
"851",851,1982-11-01,2015-05-01,"Female",8,0.966461327857632,32.4955509924709,1,2.16837782340862,1994-08-20,2005-09-11
"852",852,1957-11-01,1990-05-01,"Male",54,0.900752908966461,32.4955509924709,1,27.1676933607118,1985-05-22,1990-04-09
"853",853,1961-11-01,1994-05-01,"Male",136,0.900752908966461,32.4955509924709,1,23.1676933607118,1985-05-20,1993-05-09
"854",854,1972-11-01,2005-05-01,"Female",594,0.503764544832307,32.4955509924709,1,12.1670088980151,1985-06-29,2005-04-07
"855",855,1961-11-01,1994-05-01,"Male",18,0.80766598220397,32.4955509924709,1,23.1676933607118,1988-11-15,1993-07-23
"856",856,1965-11-01,1998-05-01,"Female",79,0.147843942505133,32.4955509924709,1,19.1676933607118,1988-07-17,1997-10-08
"857",857,1974-11-01,2007-05-01,"Male",41,0.804928131416838,32.4955509924709,1,10.1683778234086,2001-07-24,2006-05-28
"858",858,1970-11-01,2003-05-01,"Female",105,0.678986995208761,32.4955509924709,1,14.1683778234086,1987-07-26,2002-08-14
"859",859,1977-11-01,2010-05-01,"Male",636,0.818617385352498,32.4955509924709,1,7.16769336071184,1985-05-20,2009-07-17
"860",860,1978-11-01,2011-05-01,"Female",107,2.79808350444901,32.4955509924709,1,6.16837782340862,1989-05-31,2010-07-29
"861",861,1979-11-01,2012-05-01,"Female",51,1.79055441478439,32.498288843258,1,5.16906228610541,1997-07-23,2010-08-03
"862",862,1983-11-01,2016-05-01,"Male",101,1.90828199863107,32.498288843258,1,1.16906228610541,1996-09-09,2014-07-05
"863",863,1983-11-01,2016-05-01,"Male",43,2.78986995208761,32.498288843258,1,1.16906228610541,2002-07-22,2013-11-14
"864",864,1968-11-01,2001-07-26,"Male",89,0.887063655030801,32.7310061601643,1,16.1670088980151,1988-08-19,2001-06-14
"865",865,1962-11-01,1995-11-01,"Female",7,1.76043805612594,32.9993155373032,1,22.1683778234086,1990-04-29,1994-04-19
"866",866,1970-11-01,2003-11-01,"Female",95,0.714579055441478,32.9993155373032,1,14.1683778234086,1988-08-10,2001-09-27
"867",867,1986-11-01,NA,"Female",51,2.76249144421629,33.1663244353183,0,0,1999-08-22,2019-11-23
"868",868,1986-11-01,NA,"Male",466,0.908966461327858,33.1663244353183,0,0,1987-05-24,2019-12-02
"869",869,1986-11-01,NA,"Male",308,0.928131416837782,33.1663244353183,0,0,1993-08-07,2019-12-02
"870",870,1986-11-01,NA,"Female",360,0.862422997946612,33.1663244353183,0,0,1988-07-17,2019-12-04
"871",871,1986-11-01,NA,"Male",48,2.94045174537988,33.1663244353183,0,0,2001-09-20,2019-09-25
"872",872,1986-11-01,NA,"Male",112,1.30321697467488,33.1663244353183,0,0,1998-06-22,2019-12-04
"873",873,1984-11-01,2018-05-01,"Male",55,2.94045174537988,33.4948665297741,1,0.167008898015058,1996-10-07,2015-09-17
"874",874,1980-11-01,2014-05-01,"Male",270,0.917180013689254,33.4948665297741,1,4.16700889801506,1989-06-12,2013-11-29
"875",875,1974-11-01,2008-05-01,"Male",230,0.876112251882272,33.4976043805613,1,10.1683778234086,1990-07-31,2007-08-05
"876",876,1955-11-01,1989-05-01,"Male",105,0.736481861738535,33.4976043805613,1,29.1690622861054,1985-05-10,1989-04-12
"877",877,1975-11-01,2009-05-01,"Female",76,0.993839835728953,33.4976043805613,1,9.16906228610541,1989-06-12,2005-10-22
"878",878,1983-11-01,2017-05-01,"Female",52,2.85831622176591,33.4976043805613,1,1.16906228610541,1997-11-02,2014-07-05
"879",879,1974-11-01,2008-05-01,"Male",72,1.63175906913073,33.4976043805613,1,10.1683778234086,1993-07-26,2006-11-09
"880",880,1955-11-01,1989-08-01,"Male",48,1.18822724161533,33.7494866529774,1,29.1690622861054,1985-05-13,1989-06-24
"881",881,1979-11-01,2013-11-01,"Female",165,0.97741273100616,34.0013689253936,1,5.16906228610541,1989-06-11,2011-06-27
"882",882,1979-11-01,2013-11-23,"Male",63,2.19575633127995,34.0616016427105,1,5.16906228610541,1990-09-15,2013-11-23
"883",883,1985-11-01,NA,"Female",102,2.23956194387406,34.1656399726215,0,0,1993-07-10,2019-12-03
"884",884,1985-11-01,NA,"Male",235,0.867898699520876,34.1656399726215,0,0,1995-08-15,2019-12-02
"885",885,1985-11-01,NA,"Female",64,2.01779603011636,34.1656399726215,0,0,2000-09-12,2019-12-03
"886",886,1972-11-01,2007-05-01,"Female",201,0.711841204654346,34.4941820670773,1,12.1670088980151,1991-09-11,2006-06-06
"887",887,1972-11-01,2007-05-01,"Male",105,0.793976728268309,34.4941820670773,1,12.1670088980151,1990-03-24,2006-10-21
"888",888,1968-11-01,2003-05-01,"Female",670,0.503764544832307,34.4941820670773,1,16.1670088980151,1985-06-12,2002-08-14
"889",889,1972-11-01,2007-05-01,"Male",109,1.11430527036277,34.4941820670773,1,12.1670088980151,1992-08-15,2006-08-03
"890",890,1969-11-01,2004-05-01,"Female",128,0.982888432580424,34.4969199178645,1,15.1676933607118,1988-05-10,2003-05-02
"891",891,1969-11-01,2004-05-01,"Male",68,1.40177960301164,34.4969199178645,1,15.1676933607118,1988-11-04,2003-11-11
"892",892,1955-11-01,1990-05-01,"Male",138,0.733744010951403,34.4969199178645,1,29.1690622861054,1985-05-10,1989-07-13
"893",893,1974-11-01,2009-05-01,"Male",7,2.95414099931554,34.4969199178645,1,10.1683778234086,1999-08-28,2006-09-16
"894",894,1958-11-01,1993-05-01,"Female",19,1.8425735797399,34.4969199178645,1,26.1683778234086,1988-11-09,1991-10-28
"895",895,1971-11-01,2006-05-01,"Male",102,0.728268309377139,34.4969199178645,1,13.1690622861054,1988-12-07,2005-08-27
"896",896,1966-11-01,2001-05-01,"Female",25,0.761122518822724,34.4969199178645,1,18.1683778234086,1992-10-21,1998-10-15
"897",897,1974-11-01,2009-05-01,"Female",11,2.70773442847365,34.4969199178645,1,10.1683778234086,1999-09-19,2006-05-13
"898",898,1978-11-01,2013-05-01,"Female",30,2.92676249144422,34.4969199178645,1,6.16837782340862,1997-11-11,2010-08-05
"899",899,1977-11-01,2012-05-01,"Male",97,2.00684462696783,34.4969199178645,1,7.16769336071184,1990-03-31,2010-04-07
"900",900,1959-11-01,1994-05-01,"Female",23,1.11978097193703,34.4969199178645,1,25.1690622861054,1988-07-05,1993-09-09
"901",901,1973-11-01,2008-05-01,"Male",6,1.13347022587269,34.4969199178645,1,11.1676933607118,2002-07-10,2006-10-25
"902",902,1960-11-01,1995-07-26,"Female",309,0.840520191649555,34.7296372347707,1,24.1670088980151,1985-05-20,1995-07-22
"903",903,1984-11-01,NA,"Female",735,0.917180013689254,35.1649555099247,0,0.167008898015058,1985-05-23,2019-10-29
"904",904,1984-11-01,NA,"Female",53,1.92197125256674,35.1649555099247,0,0.167008898015058,1999-08-22,2018-06-27
"905",905,1976-11-01,2012-05-01,"Female",38,2.9678302532512,35.4962354551677,1,8.16700889801506,1991-05-16,2009-10-18
"906",906,1965-11-01,2001-05-01,"Male",62,1.00752908966461,35.4962354551677,1,19.1676933607118,1988-11-04,2000-11-01
"907",907,1977-11-01,2013-05-01,"Male",15,2.37645448323066,35.4962354551677,1,7.16769336071184,1999-08-25,2010-11-09
"908",908,1971-11-01,2007-05-01,"Female",93,0.53388090349076,35.4962354551677,1,13.1690622861054,2001-06-27,2006-09-16
"909",909,1981-11-01,2017-05-01,"Female",144,0.9637234770705,35.4962354551677,1,3.16769336071184,1992-06-18,2014-10-18
"910",910,1965-11-01,2001-05-01,"Female",105,0.980150581793292,35.4962354551677,1,19.1676933607118,1987-09-14,2000-12-01
"911",911,1966-11-01,2002-05-01,"Male",83,0.763860369609856,35.4962354551677,1,18.1683778234086,1987-07-27,2001-09-05
"912",912,1979-11-01,2015-05-01,"Male",166,1.77138945927447,35.4962354551677,1,5.16906228610541,1991-11-12,2013-10-07
"913",913,1979-11-01,2015-05-01,"Male",299,1.14442162902122,35.4962354551677,1,5.16906228610541,1985-05-10,2014-07-15
"914",914,1982-11-01,2018-05-01,"Female",61,2.8145106091718,35.4962354551677,1,2.16837782340862,1993-09-05,2015-06-03
"915",915,1977-11-01,2013-05-01,"Female",60,2.25325119780972,35.4962354551677,1,7.16769336071184,1992-12-03,2010-10-17
"916",916,1966-11-01,2002-05-01,"Female",56,1.14715947980835,35.4962354551677,1,18.1683778234086,1985-06-30,2000-06-24
"917",917,1960-11-01,1996-05-01,"Female",168,0.845995893223819,35.4962354551677,1,24.1670088980151,1985-05-23,1995-08-17
"918",918,1967-11-01,2003-05-01,"Female",455,0.569472963723477,35.4962354551677,1,17.1690622861054,1985-05-20,2003-03-15
"919",919,1971-11-01,2007-05-01,"Male",95,0.952772073921971,35.4962354551677,1,13.1690622861054,1990-08-12,2006-09-14
"920",920,1983-11-01,NA,"Female",81,2.5927446954141,36.1670088980151,0,1.16906228610541,1994-06-26,2019-07-02
"921",921,1980-11-01,2017-05-01,"Male",101,1.96851471594798,36.4955509924709,1,4.16700889801506,1991-09-22,2015-05-12
"922",922,1982-11-01,2019-05-01,"Male",253,0.928131416837782,36.4955509924709,1,2.16837782340862,1991-09-22,2017-07-19
"923",923,1972-11-01,2009-05-01,"Female",44,1.79055441478439,36.4955509924709,1,12.1670088980151,1988-04-23,2005-10-20
"924",924,1972-11-01,2009-05-01,"Female",59,2.53251197809719,36.4955509924709,1,12.1670088980151,1989-06-28,2006-07-25
"925",925,1971-11-01,2008-05-01,"Male",577,0.709103353867214,36.498288843258,1,13.1690622861054,1985-05-06,2007-06-11
"926",926,1982-11-01,NA,"Male",42,2.2943189596167,37.1663244353183,0,2.16837782340862,1999-09-12,2019-11-26
"927",927,1982-11-01,NA,"Female",171,1.88090349075975,37.1663244353183,0,2.16837782340862,1991-05-16,2019-10-09
"928",928,1982-11-01,NA,"Male",161,2.7296372347707,37.1663244353183,0,2.16837782340862,1992-09-22,2019-12-03
"929",929,1982-11-01,NA,"Female",65,1.65092402464066,37.1663244353183,0,2.16837782340862,2001-08-23,2017-06-19
"930",930,1982-11-01,NA,"Male",340,0.903490759753593,37.1663244353183,0,2.16837782340862,1991-10-12,2019-12-02
"931",931,1982-11-01,NA,"Male",54,1.95482546201232,37.1663244353183,0,2.16837782340862,2002-07-22,2019-11-16
"932",932,1982-11-01,NA,"Male",379,1.02669404517454,37.1663244353183,0,2.16837782340862,1991-10-16,2019-12-02
"933",933,1982-11-01,NA,"Male",211,1.72484599589322,37.1663244353183,0,2.16837782340862,1995-08-10,2017-07-22
"934",934,1977-11-01,2015-05-01,"Male",153,2.02874743326489,37.4948665297741,1,7.16769336071184,1989-04-17,2013-11-09
"935",935,1964-11-01,2002-05-01,"Female",249,0.635181382614648,37.4948665297741,1,20.1670088980151,1985-06-22,2001-08-09
"936",936,1974-11-01,2012-05-01,"Female",34,2.01232032854209,37.4976043805613,1,10.1683778234086,1991-09-12,2010-11-09
"937",937,1966-11-01,2004-05-01,"Male",99,0.692676249144422,37.4976043805613,1,18.1683778234086,1990-05-11,2002-07-30
"938",938,1981-11-01,NA,"Female",116,2.03696098562628,38.1656399726215,0,3.16769336071184,1990-09-14,2019-07-17
"939",939,1981-11-01,NA,"Male",116,2.42573579739904,38.1656399726215,0,3.16769336071184,1994-08-20,2019-05-15
"940",940,1981-11-01,NA,"Male",363,1.02669404517454,38.1656399726215,0,3.16769336071184,1990-04-09,2019-12-02
"941",941,1981-11-01,NA,"Male",49,2.65297741273101,38.1656399726215,0,3.16769336071184,1999-09-17,2019-11-16
